"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.140904417E0	-1.981878662E-1	3.936813354E-1	1.059631485E1	1.060547744E1
3.150897417E0	1.031355286E-1	3.564088440E-1	9.159752197E0	9.167263742E0
3.160891417E0	5.068460083E-1	3.869453430E-1	9.864486694E0	9.885075484E0
3.170884417E0	3.104544067E-1	1.173559570E-1	9.700876923E0	9.706552809E0
3.180878417E0	-8.529263306E-1	8.506809998E-1	1.123159378E1	1.129600993E1
3.190872417E0	-1.065484314E0	6.553372192E-1	8.537496185E0	8.628647913E0
3.200865417E0	-1.016087036E0	-2.942880249E-1	9.597741394E0	9.655862373E0
3.210859417E0	-1.064286804E0	5.264552307E-1	9.521100769E0	9.594853900E0
3.220852417E0	-4.821473694E-1	6.315367126E-1	9.808054047E0	9.840184393E0
3.230846417E0	2.742297363E-1	1.763333130E-1	9.851014709E0	9.856408382E0
3.240839417E0	1.060843964E0	-1.796264648E-3	9.741292877E0	9.798886675E0
3.250833417E0	9.690847778E-1	-3.534150696E-1	1.061966629E1	1.066964571E1
3.260827417E0	1.309776306E-1	-6.870712280E-2	1.099867813E1	1.099967256E1
3.270820417E0	8.801696777E-2	7.837701416E-1	8.768166504E0	8.803566690E0
3.280814417E0	-3.971241760E-1	1.115180969E0	1.074256073E1	1.080758748E1
3.290807417E0	-8.385562134E-1	3.230282593E-1	1.002749771E1	1.006768266E1
3.300801417E0	-7.647596741E-1	2.924917603E-1	7.329807587E0	7.375397484E0
3.310794417E0	-1.047970734E0	2.152523804E-1	1.000953506E1	1.006654700E1
3.320788417E0	-5.948629761E-1	4.114942932E-1	1.117725677E1	1.120063652E1
3.330782417E0	3.851490784E-1	2.365081787E-2	9.079219666E0	9.087415964E0
3.340775417E0	1.877096558E-1	-3.839515686E-1	9.875114594E0	9.884358449E0
3.350769417E0	1.769320679E-1	1.679507446E-1	1.098490677E1	1.098761526E1
3.360762417E0	2.230361938E-1	6.538403320E-1	9.296118622E0	9.321752719E0
3.370756417E0	4.305047607E-1	8.768765259E-1	1.032956955E1	1.037565679E1
3.380749417E0	5.583389282E-2	4.388873291E-1	9.654024353E0	9.664156752E0
3.390743417E0	-5.507048035E-1	3.418890381E-1	9.596843262E0	9.618709086E0
3.400737417E0	-8.276289368E-1	2.677931213E-1	9.177116089E0	9.218250513E0
3.410730417E0	-6.018983459E-1	4.026626587E-1	1.070349197E1	1.072796156E1
3.420724417E0	-1.863624573E-1	1.975891113E-2	1.000309845E1	1.000485382E1
3.430717417E0	-8.053253174E-2	-1.125659180E-1	8.652457123E0	8.653564054E0
3.440711417E0	-3.314108276E-1	-1.721420288E-2	1.027613068E1	1.028148779E1
3.450704417E0	-2.552192688E-1	4.179309082E-1	1.065379532E1	1.066504373E1
3.460698417E0	1.935475159E-1	7.485932922E-1	9.495204620E0	9.526634418E0
3.470691417E0	2.686912537E-1	8.626560974E-1	9.396410065E0	9.439750666E0
3.480685417E0	2.664459229E-2	5.698649597E-1	1.062879730E1	1.064409640E1
3.490679417E0	-2.529739380E-1	1.230441284E-1	9.397158508E0	9.401368182E0
3.500672417E0	-3.382965088E-1	-1.460961914E-1	9.294322357E0	9.301624412E0
3.510666417E0	-4.104464722E-1	-1.646575928E-3	1.046384033E1	1.047188729E1
3.520659417E0	-4.147874451E-1	1.833686829E-1	1.041174866E1	1.042162093E1
3.530653417E0	-6.601272583E-2	2.673440552E-1	8.573122101E0	8.577543534E0
3.540646417E0	-2.281256104E-1	5.028044128E-1	1.055425232E1	1.056868467E1
3.550640417E0	1.600172424E-1	6.701564026E-1	1.011132339E1	1.013477064E1
3.560633417E0	1.945953369E-1	4.849914551E-1	9.129066010E0	9.144010622E0
3.570627417E0	-1.146615601E-1	2.158511353E-1	1.037417679E1	1.037705560E1
3.580621417E0	-2.990780640E-1	1.960922241E-1	9.780211945E0	9.786748466E0
3.590614417E0	-4.818479919E-1	1.658551025E-1	9.810299377E0	9.823525807E0
3.600608417E0	-6.273454285E-1	3.424877930E-1	9.702074432E0	9.728366177E0
3.610601417E0	-4.629872131E-1	4.225712585E-1	9.771529999E0	9.791614890E0
3.620595417E0	-1.022373962E-1	4.984634399E-1	9.931547241E0	9.944573842E0
3.630588417E0	1.797761536E-1	1.468446350E-1	9.283844147E0	9.286745660E0
3.640582417E0	2.659968567E-1	-2.140548706E-2	1.057401123E1	1.057737803E1
3.650575417E0	-5.658233643E-2	7.813751221E-2	9.831106110E0	9.831579444E0
3.660569417E0	-6.032455444E-2	4.974156189E-1	1.015937347E1	1.017172211E1
3.670563417E0	-2.987786865E-1	5.295986938E-1	9.478289795E0	9.497774524E0
3.680556417E0	-2.311193848E-1	7.771838379E-1	1.083761307E1	1.086790172E1
3.690550417E0	-2.468367004E-1	2.894979858E-1	8.320447540E0	8.329140695E0
3.700543417E0	-3.475772095E-1	1.838177490E-1	1.017823425E1	1.018582600E1
3.710537417E0	-1.556762695E-2	8.981323242E-2	9.290131073E0	9.290578245E0
3.720530417E0	-5.733078003E-2	1.103205872E-1	1.123638382E1	1.123707163E1
3.730524417E0	-2.484832764E-1	-5.613327026E-2	9.359436951E0	9.362903124E0
3.740518417E0	-3.752696228E-1	5.141807556E-1	9.672885132E0	9.693808122E0
3.750511417E0	-2.896476746E-1	8.243357849E-1	9.969717865E0	1.000793183E1
3.760505417E0	-4.111949158E-1	3.499722290E-1	1.041683807E1	1.043082342E1
3.770498417E0	5.493576050E-2	2.751278687E-1	8.600515137E0	8.605089999E0
3.780492417E0	-6.391708374E-2	3.074606323E-1	9.334289246E0	9.339570287E0
3.790485417E0	-6.810836792E-2	5.942642212E-2	1.155896301E1	1.155931642E1
3.800479417E0	2.418969727E-1	2.448907471E-1	9.318272552E0	9.324628088E0
3.810472417E0	-1.441502380E-1	3.082090759E-1	1.008048752E1	1.008622827E1
3.820466417E0	-1.945953369E-1	4.273612976E-1	9.645043030E0	9.656467267E0
3.830460417E0	-6.619235229E-1	2.694396973E-1	1.029573990E1	1.032051358E1
3.840453417E0	-1.297801208E-1	4.863386536E-1	9.109307098E0	9.123203603E0
3.850447417E0	-2.044747925E-1	3.676354980E-1	9.936486969E0	9.945387830E0
3.860440417E0	-8.666976929E-2	4.480183411E-1	9.319020996E0	9.330186730E0
3.870434417E0	-9.364526367E-1	4.382885742E-1	1.013886612E1	1.019144968E1
3.880427417E0	-4.141886902E-1	3.227288818E-1	1.051159103E1	1.052469725E1
3.890421417E0	-1.761836243E-1	-4.695735168E-1	9.829459534E0	9.842246425E0
3.900414417E0	3.873944092E-1	6.945556641E-2	8.484955444E0	8.494078372E0
3.910408417E0	7.963439941E-2	2.088157654E-1	1.075708054E1	1.075940181E1
3.920401417E0	1.570234680E-1	6.945556641E-2	1.119282440E1	1.119414126E1
3.930395417E0	6.520440674E-1	4.608915710E-1	8.150550842E0	8.189570290E0
3.940389417E0	2.243833923E-1	1.307231598E0	9.727820892E0	9.817825710E0
3.950382417E0	-2.540217590E-1	1.032403107E0	1.203617065E1	1.208303717E1
3.960376417E0	-2.492317200E-1	2.010319519E-1	9.015751648E0	9.021436032E0
3.970369417E0	-4.761598206E-1	-2.046244812E-1	8.508007507E0	8.523777983E0
3.980363417E0	-1.170416107E0	-2.363584900E-1	1.032253418E1	1.039136426E1
3.990356417E0	-1.163979492E0	1.977388000E-1	9.564959564E0	9.637551575E0
4.000350417E0	-7.099736023E-1	1.778302002E-1	9.828561401E0	9.855775227E0
4.010343417E0	-1.683998108E-1	3.112028503E-1	1.050485504E1	1.051081277E1
4.020337417E0	8.186476135E-1	4.860392761E-1	8.790320435E0	8.841727854E0
4.030330417E0	8.807684326E-1	6.560856628E-1	9.906249847E0	9.966944741E0
4.040324417E0	1.630110168E-1	3.926335144E-1	1.221968903E1	1.222708197E1
4.050318417E0	3.607498169E-1	3.610491943E-1	7.778424683E0	7.795151538E0
4.060311417E0	-1.658551025E-1	2.415975952E-1	1.024873764E1	1.025292644E1
4.070305417E0	-9.415420532E-1	2.944377136E-1	1.137888748E1	1.142157062E1
4.080298417E0	-9.111552429E-1	1.625619507E-1	8.289461975E0	8.340971772E0
4.090292417E0	-1.013542328E0	1.202000427E-1	8.632698212E0	8.692824312E0
4.100285417E0	-2.924917603E-1	4.574487305E-1	1.039932449E1	1.041348936E1
4.110279417E0	3.966751099E-1	3.606001282E-1	1.085213287E1	1.086536569E1
4.120272917E0	5.906716919E-1	2.306703186E-1	8.936117249E0	8.958587686E0
4.130266917E0	7.379653931E-2	7.274871826E-2	1.034753220E1	1.034805107E1
4.140260917E0	-7.484436035E-3	5.101391602E-1	1.061787003E1	1.063012050E1
4.150253917E0	-1.505868530E-1	3.908372498E-1	9.606573029E0	9.615699429E0
4.160247917E0	-2.130070496E-1	5.385800171E-1	1.014769775E1	1.016421222E1
4.170240917E0	-3.046165466E-1	2.927911377E-1	8.792715454E0	8.802861066E0
4.180234917E0	-6.520440674E-1	1.314266968E-1	9.244476013E0	9.268374787E0
4.190227917E0	-7.189549255E-1	3.435356140E-1	1.058972855E1	1.061966401E1
4.200221917E0	-2.820135498E-1	2.737806702E-1	9.969717865E0	9.977462694E0
4.210214917E0	3.468287659E-1	1.760339355E-1	9.876312103E0	9.883967771E0
4.220208917E0	2.451901245E-1	2.231858826E-1	9.730515289E0	9.736162382E0
4.230201917E0	1.546284485E-1	2.255809021E-1	9.228609009E0	9.232660556E0
4.240195917E0	-3.209326172E-1	3.770658875E-1	1.115989288E1	1.117087219E1
4.250188917E0	-3.829037476E-1	3.544628906E-1	9.990374908E0	1.000399170E1
4.260182917E0	-2.791694641E-1	6.982978821E-1	8.752000122E0	8.784250774E0
4.270176917E0	-4.155358887E-1	6.685098267E-1	9.844129028E0	9.875548177E0
4.280169917E0	-3.079096985E-1	2.186952209E-1	9.695937195E0	9.703289858E0
4.290163917E0	-1.007405090E-1	1.841171265E-2	1.026670029E1	1.026721103E1
4.300156917E0	3.022215271E-1	-2.754272461E-2	9.840087433E0	9.844765977E0
4.310150917E0	5.682183838E-1	2.724334717E-2	9.419611816E0	9.436773872E0
4.320143917E0	2.668949890E-1	2.293231201E-1	1.126721970E1	1.127271315E1
4.330137917E0	-6.529421997E-1	4.607418823E-1	9.756261749E0	9.788935587E0
4.340130917E0	-1.132245483E0	9.517208862E-1	9.505383453E0	9.619774793E0
4.350124917E0	-1.141526184E0	5.712121582E-1	8.644523621E0	8.738258064E0
4.360117917E0	-6.316864014E-1	1.381626892E-1	1.005010071E1	1.007088084E1
4.370111917E0	1.812730408E-1	-4.700225830E-2	8.956325226E0	8.958282797E0
4.380105917E0	5.239105225E-1	-5.134323120E-2	9.918823700E0	9.932783193E0
4.390098917E0	5.264552307E-1	2.396516418E-1	1.194935120E1	1.196334326E1
4.400092917E0	5.481600952E-1	6.225553894E-1	1.016042130E1	1.019422462E1
4.410085917E0	3.098556519E-2	6.298901367E-1	9.082662506E0	9.104530734E0
4.420079917E0	-7.122189331E-1	1.660047913E-1	1.003513184E1	1.006174360E1
4.430072917E0	-8.813671875E-1	2.621049500E-1	9.045390015E0	9.092006799E0
4.440066917E0	-6.186634827E-1	2.701881409E-1	9.524094543E0	9.547990522E0
4.450059917E0	-1.339714050E-1	2.005828857E-2	1.014200958E1	1.014291423E1
4.460053917E0	1.007405090E-1	3.454815674E-1	9.077124023E0	9.084254879E0
4.470046917E0	1.673519897E-1	3.492237854E-1	1.127320724E1	1.127985663E1
4.480040917E0	-6.496490479E-2	6.239025879E-1	1.035217255E1	1.037115959E1
4.490034917E0	-4.251159668E-2	4.878355408E-1	9.150770874E0	9.163863723E0
4.500027917E0	-1.853146362E-1	3.391946411E-1	9.098080444E0	9.106286965E0
4.510021917E0	-4.486170959E-1	2.679428101E-2	1.096365097E1	1.097285823E1
4.520014917E0	-5.224136353E-2	-1.535806274E-1	8.337811432E0	8.339389405E0
4.530008917E0	-3.448828125E-1	3.454815674E-1	1.030442184E1	1.031597844E1
4.540001917E0	-3.794609070E-1	5.297483826E-1	1.070409073E1	1.072390704E1
4.549995917E0	1.856140137E-2	6.512956238E-1	9.843829651E0	9.865369365E0
4.559988917E0	1.871109009E-2	3.580554199E-1	9.736353149E0	9.742952655E0
4.569982917E0	-3.158432007E-2	3.064128113E-1	9.573791199E0	9.578745445E0
4.579975917E0	-1.004411316E-1	1.282832336E-1	9.078022156E0	9.079484086E0
4.589969917E0	-3.029699707E-1	2.466870117E-1	1.055934174E1	1.056656724E1
4.599963917E0	-2.589614868E-1	3.109034729E-1	1.054422318E1	1.055198391E1
4.609956917E0	-1.164578247E-1	1.514849854E-1	8.956325226E0	8.958363225E0
4.619950917E0	-4.546046448E-1	1.606159973E-1	9.683812408E0	9.695807632E0
4.629943917E0	-3.836521912E-1	3.643423462E-1	1.055934174E1	1.057258872E1
4.639937917E0	-1.182540894E-2	5.668711853E-1	9.724677429E0	9.741192631E0
4.649930917E0	3.772155762E-2	5.114863586E-1	9.650880890E0	9.664499116E0
4.659924917E0	7.514373779E-2	5.219645691E-1	9.386829987E0	9.401631283E0
4.669917917E0	-8.741821289E-2	2.173480225E-1	9.985135803E0	9.987883615E0
4.679911917E0	-3.695814514E-1	7.304809570E-2	1.027149033E1	1.027839676E1
4.689904917E0	-3.405418396E-1	1.257385254E-2	1.005084915E1	1.005662446E1
4.699898917E0	-3.433859253E-1	2.544708252E-1	9.369915161E0	9.379657745E0
4.709892917E0	-1.002914429E-2	4.858895874E-1	9.749825134E0	9.761930108E0
4.719885917E0	-2.402503967E-1	2.785707092E-1	1.058194473E1	1.058833680E1
4.729879917E0	-1.065783691E-1	4.785548401E-1	9.120084686E0	9.133253438E0
4.739872917E0	-4.565505981E-2	7.068301392E-1	9.245074768E0	9.272168069E0
4.749866917E0	-5.343887329E-2	2.558180237E-1	1.107292374E1	1.107600734E1
4.759859917E0	-6.256988525E-2	-1.073268127E-1	1.000444565E1	1.000521698E1
4.769853917E0	-6.885681152E-3	7.125183105E-2	8.372090149E0	8.372396174E0
4.779846917E0	-5.023553467E-1	3.637435913E-1	1.092158844E1	1.093918481E1
4.789840917E0	-3.059637451E-1	4.662803650E-1	1.023661285E1	1.025179369E1
4.799833917E0	-1.187031555E-1	7.135661316E-1	9.292975159E0	9.321086544E0
4.809827917E0	-3.329077148E-1	1.339714050E-1	9.675579529E0	9.682231928E0
4.819821917E0	-2.947370911E-1	5.987548828E-3	9.792785797E0	9.797222028E0
4.829814917E0	-2.957849121E-1	1.682501221E-1	9.304351501E0	9.310572146E0
4.839808917E0	-1.627116394E-1	4.117936707E-1	1.142618912E1	1.143476484E1
4.849801917E0	1.725910950E-1	3.631448364E-1	8.415050812E0	8.424650855E0
4.859795917E0	5.029541016E-2	6.343807983E-1	1.020248383E1	1.022231113E1
4.869788917E0	-8.128097534E-2	4.812492371E-1	1.007405090E1	1.008586680E1
4.879782917E0	-3.255729675E-1	2.746788025E-1	1.066696793E1	1.067546959E1
4.889775917E0	-1.528321838E-1	1.128652954E-1	8.202792206E0	8.204992153E0
4.899769917E0	-3.851490784E-1	2.604583740E-2	1.053479279E1	1.054186308E1
4.909762917E0	-3.147953796E-1	1.815724182E-1	1.008018814E1	1.008673672E1
4.919756917E0	-3.173400879E-2	2.320175171E-1	9.565558319E0	9.568424381E0
4.929750917E0	-1.293310547E-1	4.918771362E-1	9.960437164E0	9.973413565E0
4.939743917E0	1.348695374E-1	5.715115356E-1	9.918075256E0	9.935443222E0
4.949737917E0	-1.372645569E-1	4.128414917E-1	1.005204666E1	1.006145724E1
4.959730917E0	-6.065386963E-1	2.559677124E-1	9.891730042E0	9.913613462E0
4.969724917E0	-5.968089294E-1	2.249821472E-1	8.960965576E0	8.983635229E0
4.979717917E0	9.071136475E-2	2.412982178E-1	9.793384552E0	9.796776733E0
4.989711917E0	-1.908531189E-1	3.932322693E-1	1.159848083E1	1.160671419E1
4.999704917E0	3.040177917E-1	6.065386963E-1	7.817343750E0	7.846730486E0
5.009698917E0	2.694396973E-3	1.498384094E-1	9.492809601E0	9.493992465E0
5.019691917E0	-2.950364685E-1	8.442443848E-2	1.248838028E1	1.249215018E1
5.029685917E0	-9.048683167E-1	-6.451583862E-2	1.035381912E1	1.039348447E1
5.039679917E0	-1.540296936E-1	5.182223511E-1	6.335425415E0	6.358450656E0
5.049672917E0	-8.063731384E-1	2.585124207E-1	1.039543259E1	1.042986505E1
5.059666917E0	-2.829116821E-2	6.424639893E-1	1.189336761E1	1.191074110E1
5.069659917E0	5.767506409E-1	1.975891113E-2	7.911947021E0	7.932965233E0
5.079653917E0	1.088985443E0	3.658392334E-1	1.016581009E1	1.023051428E1
5.089646917E0	7.244934082E-1	2.667453003E-1	1.117096985E1	1.119761631E1
5.099640917E0	-2.868035889E-1	4.519102478E-1	1.036130356E1	1.037511882E1
5.109633917E0	-1.204096069E0	2.721340942E-1	9.007369080E0	9.091567634E0
5.119627083E0	-1.656305695E0	4.522096252E-1	1.014859589E1	1.029280528E1
5.129621083E0	-1.003064117E0	7.529342651E-1	8.090525665E0	8.187163927E0
5.139614083E0	-5.029541016E-2	1.651066589E-1	9.091793518E0	9.093431652E0
5.149608083E0	-1.930984497E-2	-2.122586060E-1	1.176224030E1	1.176417117E1
5.159601083E0	5.828878784E-1	-9.789642334E-2	9.353898468E0	9.372553469E0
5.169595083E0	7.747888184E-1	1.761836243E-1	9.425299988E0	9.458732380E0
5.179588083E0	4.629872131E-1	6.312373352E-1	1.248104553E1	1.250557137E1
5.189582083E0	1.408570862E-1	7.517367554E-1	9.511820068E0	9.542519053E0
5.199575083E0	-5.243595886E-1	3.902384949E-1	8.287216644E0	8.312953673E0
5.209569083E0	-1.128952332E0	4.098477173E-1	9.338929596E0	9.415843803E0
5.219562083E0	-9.216334534E-1	3.388952637E-1	1.037791901E1	1.042427269E1
5.229556083E0	-8.607101440E-2	-2.664459229E-2	8.904981995E0	8.905437804E0
5.239550083E0	-2.888992310E-2	3.353027344E-2	9.927805023E0	9.927903680E0
5.249543083E0	2.737806702E-1	2.251318359E-1	1.142693756E1	1.143243378E1
5.259537083E0	5.846841431E-1	1.191522217E-1	9.834848328E0	9.852933290E0
5.269530083E0	-6.885681152E-2	3.559597778E-1	1.054946228E1	1.055569055E1
5.279524083E0	-3.038681030E-1	7.605683899E-1	8.064330139E0	8.105814006E0
5.289517083E0	-6.873706055E-1	9.711804199E-1	9.321565704E0	9.397194099E0
5.299511083E0	-9.171427917E-1	4.005670166E-1	1.130314499E1	1.134736496E1
5.309504083E0	-3.444337463E-1	-2.447410583E-1	9.419761505E0	9.429233246E0
5.319498083E0	-8.906478882E-2	-2.424957275E-2	7.959847412E0	7.960382617E0
5.329492083E0	5.538482666E-3	-2.844085693E-3	1.130838409E1	1.130838581E1
5.339485083E0	1.746867371E-1	2.360591125E-1	1.212553482E1	1.212909040E1
5.349479083E0	4.221221924E-1	2.820135498E-1	8.074359283E0	8.090302629E0
5.359472083E0	1.835183716E-1	7.467970276E-1	9.031319275E0	9.064000918E0
5.369466083E0	-1.904040527E-1	6.845265198E-1	1.065873505E1	1.068239032E1
5.379459083E0	-2.736309814E-1	2.986289978E-1	1.034648438E1	1.035440931E1
5.389453083E0	-3.008743286E-2	4.999603271E-2	8.892408142E0	8.892599587E0
5.399446083E0	-6.020480347E-1	2.171983337E-1	1.026101212E1	1.028095358E1
5.409440083E0	-5.635780334E-1	4.323010254E-1	9.586664429E0	9.612941238E0
5.419434083E0	-8.494834900E-1	3.700305176E-1	9.701625366E0	9.745772393E0
5.429427083E0	-4.475692749E-1	1.079255676E-1	1.078103073E1	1.079085677E1
5.439421083E0	-4.520599365E-2	2.582130432E-1	8.667126617E0	8.671089975E0
5.449414083E0	5.471122742E-1	5.312452698E-1	9.068741455E0	9.100748593E0
5.459408083E0	3.209326172E-1	6.002517700E-1	1.148741180E1	1.150755968E1
5.469401083E0	2.725831604E-1	1.709445190E-1	1.027134064E1	1.027637884E1
5.479395083E0	-9.849517822E-2	-2.010319519E-1	8.621321869E0	8.624227844E0
5.489388083E0	-4.171824646E-1	3.826043701E-1	1.025547363E1	1.027108401E1
5.499382083E0	-6.283932495E-1	7.108717346E-1	1.122545654E1	1.126548229E1
5.509375083E0	-5.510041809E-1	3.610491943E-1	8.761131134E0	8.785862557E0
5.519369083E0	-3.617976379E-1	1.832189941E-1	8.090226288E0	8.100384443E0
5.529363083E0	-2.142045593E-1	3.198847961E-1	1.098311050E1	1.098985561E1
5.539356083E0	2.653981018E-1	1.167572021E-2	1.072789124E1	1.073117994E1
5.549350083E0	3.176394653E-1	1.428030396E-1	9.021439819E0	9.028159500E0
5.559343083E0	1.157093811E-1	3.293151855E-1	9.891430664E0	9.897587470E0
5.569337083E0	-3.326083374E-1	5.754034424E-1	1.080782501E1	1.082824080E1
5.579330083E0	-4.300556946E-1	6.361770630E-1	1.023032593E1	1.025910511E1
5.589324083E0	-6.110293579E-1	5.959107971E-1	8.998836823E0	9.039221798E0
5.599317083E0	-2.570155334E-1	2.887495422E-1	8.432564392E0	8.441420231E0
5.609311083E0	-3.564088440E-1	-3.029699707E-1	1.006462051E1	1.007548531E1
5.619305083E0	-1.871109009E-1	-5.313949585E-2	1.108430008E1	1.108600661E1
5.629298083E0	2.279759216E-1	2.398013306E-1	9.559421082E0	9.565145535E0
5.639292083E0	1.883084106E-1	4.164340210E-1	9.914033661E0	9.924562498E0
5.649285083E0	2.145039368E-1	7.192543030E-1	1.038121216E1	1.040830940E1
5.659279083E0	-2.477348328E-1	6.707551575E-1	9.466763763E0	9.493729572E0
5.669272083E0	-5.119354248E-1	4.607418823E-1	9.927056580E0	9.950920224E0
5.679266083E0	-3.511697388E-1	2.276765442E-1	8.517437897E0	8.527713944E0
5.689259083E0	-3.046165466E-1	3.233276367E-2	1.115031281E1	1.115451981E1
5.699253083E0	-1.131646729E-1	-3.068618774E-1	9.061257019E0	9.067157726E0
5.709247083E0	-3.674858093E-1	1.830693054E-1	1.036968613E1	1.037781049E1
5.719240083E0	-1.829196167E-1	6.414161682E-1	9.451944580E0	9.475448835E0
5.729234083E0	1.167572021E-1	8.559201050E-1	1.090093140E1	1.093510571E1
5.739227083E0	-2.784210205E-2	1.916015625E-1	1.023751099E1	1.023934166E1
5.749221083E0	-2.149530029E-1	2.245330811E-1	8.099506989E0	8.105469348E0
5.759214083E0	-2.924917603E-1	2.661465454E-1	9.136101379E0	9.144656026E0
5.769208083E0	-3.555107117E-1	4.035607910E-1	1.208377167E1	1.209573424E1
5.779201083E0	1.960922241E-1	2.124082947E-1	9.689949646E0	9.694260858E0
5.789195083E0	9.101074219E-2	2.775228882E-1	7.923323364E0	7.928704500E0
5.799188083E0	-3.983216858E-1	3.541635132E-1	1.073866882E1	1.075188821E1
5.809182083E0	-6.860234070E-1	2.055226135E-1	1.166000290E1	1.168197480E1
5.819176083E0	-3.489244080E-1	3.891906738E-1	8.657396851E0	8.673161929E0
5.829169083E0	1.796264648E-3	4.556524658E-1	8.242459717E0	8.255044796E0
5.839163083E0	-2.137554932E-1	4.632865906E-1	1.101319794E1	1.102501042E1
5.849156083E0	2.290237427E-2	1.802252197E-1	1.018736526E1	1.018898507E1
5.859150083E0	1.380130005E-1	1.745370483E-1	8.906927948E0	8.909706855E0
5.869143083E0	9.939331055E-2	2.649490356E-2	1.088805817E1	1.088854406E1
5.879137083E0	-5.658233643E-2	3.785627747E-1	1.008078690E1	1.008805114E1
5.889130083E0	-1.965412903E-1	4.760101318E-1	9.695937195E0	9.709604122E0
5.899124083E0	-8.165519714E-1	2.764750671E-1	1.001252884E1	1.004957359E1
5.909118083E0	-5.276527405E-1	4.532574463E-1	8.907077637E0	8.934197880E0
5.919111083E0	-8.951385498E-2	4.650828552E-1	9.023086395E0	9.035507893E0
5.929105083E0	2.799179077E-2	4.472698975E-1	1.131062943E1	1.131950405E1
5.939098083E0	1.128652954E-1	-1.625619507E-1	9.973011017E0	9.974974371E0
5.949092083E0	1.742376709E-1	-8.831634521E-2	8.355624390E0	8.357907482E0
5.959085083E0	-4.099974060E-1	2.761756897E-1	1.130539032E1	1.131619287E1
5.969079083E0	-1.088237000E-1	8.646020508E-1	1.047506699E1	1.051125148E1
5.979072083E0	-3.694317627E-1	7.875123596E-1	8.985065460E0	9.027073549E0
5.989066083E0	-5.105882263E-1	2.580633545E-1	9.231602783E0	9.249312784E0
5.999059083E0	-2.326162720E-1	-7.020401001E-2	9.400751038E0	9.403890631E0
6.009053083E0	-2.454895020E-2	-1.739382935E-1	1.024245071E1	1.024395694E1
6.019047083E0	-1.056802368E-1	1.878593445E-1	1.104642883E1	1.104853155E1
6.029040083E0	2.317181396E-1	4.649331665E-1	8.367599487E0	8.383709043E0
6.039034083E0	7.125183105E-2	9.003776550E-1	1.047776138E1	1.051661734E1
6.049027083E0	-3.147953796E-1	3.221301270E-1	1.172930878E1	1.173795333E1
6.059021083E0	-3.281176758E-1	3.882925415E-1	7.930508423E0	7.946785272E0
6.069014083E0	-2.085163879E-1	3.778143311E-1	8.651558990E0	8.662314686E0
6.079008083E0	-8.587641907E-1	6.242019653E-2	1.138158188E1	1.141410436E1
6.089001083E0	-1.603166199E-1	1.206491089E-1	9.799521790E0	9.801575635E0
6.098995083E0	1.182540894E-2	7.484436035E-4	8.129893799E0	8.129902434E0
6.108988083E0	5.478607178E-2	3.495231628E-1	1.188857758E1	1.189384062E1
6.118982083E0	6.137237549E-2	4.138893127E-1	1.080034058E1	1.080844242E1
6.128975083E0	6.706054688E-2	5.481600952E-1	8.027955780E0	8.046928023E0
6.138969083E0	-3.245251465E-1	5.029541016E-1	1.018047958E1	1.019806079E1
6.148963083E0	-3.858975220E-1	3.685336304E-1	9.620793457E0	9.635579935E0
6.158956083E0	-2.442919922E-1	-7.723937988E-2	9.879006500E0	9.882328366E0
6.168950083E0	9.475296021E-2	2.707868958E-1	9.408085785E0	9.412458861E0
6.178943083E0	-2.499801636E-2	4.201762390E-1	1.088431595E1	1.089245182E1
6.188937083E0	-4.655319214E-2	3.236270142E-1	8.945847015E0	8.951819953E0
6.198930083E0	-5.565426636E-1	3.219804382E-1	1.089030350E1	1.090926768E1
6.208924083E0	-4.605921936E-1	2.797682190E-1	9.926607513E0	9.941224882E0
6.218917083E0	-2.326162720E-1	2.624043274E-1	8.611143036E0	8.618280034E0
6.228911083E0	-1.122665405E-1	3.764671326E-1	9.524693298E0	9.532791496E0
6.238904083E0	-9.789642334E-2	5.426216125E-1	1.073417816E1	1.074833023E1
6.248898083E0	2.694396973E-3	1.212478638E-1	9.793534241E0	9.794285131E0
6.258892083E0	5.194198608E-2	1.246907043E-1	9.027127991E0	9.028138540E0
6.268885083E0	-7.334747314E-2	4.538562012E-1	1.139430542E1	1.140357669E1
6.278879083E0	-1.812730408E-1	4.450245667E-1	9.684261475E0	9.696175900E0
6.288872083E0	-3.623963928E-1	1.619631958E-1	9.200467529E0	9.209026332E0
6.298866083E0	-5.984555054E-1	4.079017639E-1	9.340875549E0	9.368910762E0
6.308859083E0	-2.627037048E-1	4.809498596E-1	1.040067169E1	1.041509950E1
6.318853083E0	2.900967407E-1	3.936813354E-2	9.289981384E0	9.294593057E0
6.328846083E0	-8.083190918E-3	4.864883423E-2	1.089988358E1	1.089999514E1
6.338840083E0	1.736389160E-2	3.791615295E-1	8.933422852E0	8.941482473E0
6.348833083E0	-3.074606323E-1	4.983137512E-1	1.008153534E1	1.009852481E1
6.358827083E0	-4.013154602E-1	3.037184143E-1	1.127200974E1	1.128323989E1
6.368821083E0	-3.397933960E-1	3.829037476E-1	9.229507141E0	9.243693899E0
6.378814083E0	-6.361770630E-2	4.805007935E-1	7.757318573E0	7.772446183E0
