"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.106832542E0	-3.803590393E-1	3.230282593E-1	1.064241898E1	1.065411197E1
3.116826542E0	-5.876779175E-1	3.620970154E-1	8.939410400E0	8.966021297E0
3.126819542E0	-7.978408813E-2	2.682421875E-1	1.021206390E1	1.021589783E1
3.136813542E0	-1.901046753E-2	1.700463867E-1	9.303004303E0	9.304577703E0
3.146807542E0	1.136137390E-1	-2.881507874E-1	1.109447891E1	1.109880180E1
3.156800542E0	-2.112107849E-1	-9.595046997E-2	9.228758698E0	9.231673932E0
3.166794542E0	-5.523513794E-2	4.751119995E-1	9.565109253E0	9.577060998E0
3.176787542E0	-1.266366577E-1	4.646337891E-1	1.016925293E1	1.018064961E1
3.186781542E0	-4.221221924E-2	4.685256958E-1	1.061816940E1	1.062858503E1
3.196775542E0	-2.008822632E-1	1.719923401E-1	8.747509460E0	8.751505974E0
3.206768542E0	-2.685415649E-1	8.427474976E-2	1.028990204E1	1.029375057E1
3.216762542E0	-2.662962341E-1	-1.227447510E-2	1.001881577E1	1.002236168E1
3.226755542E0	3.158432007E-2	5.478607178E-2	9.581425323E0	9.581634011E0
3.236749542E0	-1.101708984E-1	-6.990463257E-2	1.021146515E1	1.021229870E1
3.246743542E0	-5.523513794E-2	3.685336304E-1	9.164991302E0	9.172564174E0
3.256736542E0	-2.224374390E-1	4.152365112E-1	1.060574524E1	1.061620139E1
3.266730542E0	-1.257385254E-1	2.829116821E-1	9.543853455E0	9.548873649E0
3.276723542E0	-9.879455566E-2	2.462379456E-1	9.679770813E0	9.683406244E0
3.286717542E0	-1.131646729E-1	1.920506287E-1	9.345964966E0	9.348622938E0
3.296710542E0	-1.651066589E-1	-1.573228455E-1	1.093610825E1	1.093848592E1
3.306704542E0	7.978408813E-2	2.820135498E-1	9.297316132E0	9.301934444E0
3.316698542E0	-4.604425049E-1	3.112028503E-1	1.017045044E1	1.018562304E1
3.326691542E0	-3.323089600E-1	2.990780640E-1	9.164542236E0	9.175440662E0
3.336685542E0	-4.206253052E-1	2.029779053E-1	1.011461655E1	1.012539350E1
3.346678542E0	1.267863464E-1	1.251397705E-1	1.015862503E1	1.016018687E1
3.356672542E0	1.246907043E-1	-4.011657715E-2	9.860445099E0	9.861315057E0
3.366666542E0	2.203417969E-1	-6.795867920E-2	9.411678314E0	9.414502514E0
3.376659542E0	-1.450483704E-1	3.255729675E-1	1.056592804E1	1.057193795E1
3.386653542E0	-2.878514099E-1	3.706292725E-1	9.996063080E0	1.000707258E1
3.396646542E0	-3.312611389E-1	3.077600098E-1	8.634344788E0	8.646176038E0
3.406640542E0	-3.544628906E-1	3.778143311E-1	1.040845551E1	1.042134030E1
3.416634542E0	-3.388952637E-1	2.787203979E-1	1.031070877E1	1.032004120E1
3.426627542E0	-2.290237427E-2	-2.083666992E-1	9.260792084E0	9.263164212E0
3.436621542E0	1.377136230E-2	4.490661621E-3	9.602980499E0	9.602991424E0
3.446614542E0	1.499880981E-1	5.069956970E-1	1.065783691E1	1.067094320E1
3.456608542E0	1.597178650E-1	2.335144043E-2	9.713301086E0	9.714642200E0
3.466602542E0	-2.127076721E-1	8.068222046E-2	9.911039886E0	9.913650478E0
3.476595542E0	-4.153862000E-1	2.926414490E-1	9.558373260E0	9.571869415E0
3.486589542E0	-5.263055420E-1	5.715115356E-1	9.482630768E0	9.514405354E0
3.496582542E0	-4.239184570E-1	1.366658020E-1	1.068223618E1	1.069151786E1
3.506576542E0	-9.235794067E-2	1.029858398E-1	9.732461243E0	9.733444299E0
3.516570542E0	2.481838989E-1	-6.526428223E-2	9.565558319E0	9.568999981E0
3.526563542E0	9.131011963E-2	2.694396973E-3	9.876611481E0	9.877033924E0
3.536557542E0	7.708969116E-2	2.427951050E-1	1.032313293E1	1.032627551E1
3.546550542E0	-1.809736633E-1	3.387455750E-1	9.770033112E0	9.777578792E0
3.556544542E0	-8.741821289E-2	2.817141724E-1	9.319919128E0	9.324585641E0
3.566538542E0	-4.119433594E-1	2.701881409E-1	1.052476364E1	1.053628723E1
3.576531542E0	-4.198768616E-1	3.231779480E-1	9.160800018E0	9.176110153E0
3.586526417E0	-4.204756165E-1	1.070274353E-1	9.871372375E0	9.880903157E0
3.596519417E0	-1.490899658E-1	8.756790161E-2	9.936936035E0	9.938440206E0
3.606513417E0	2.303709412E-1	1.669029236E-1	9.961335297E0	9.965396542E0
3.616507417E0	3.088078308E-1	1.444496155E-1	1.006761429E1	1.007338500E1
3.626500417E0	1.004411316E-1	-1.802252197E-1	9.739795990E0	9.741981086E0
3.636494417E0	-3.930825806E-1	2.261796570E-1	9.402397614E0	9.413328425E0
3.646487417E0	-4.607418823E-1	6.864724731E-1	1.012838791E1	1.016207504E1
3.656481417E0	-4.058061218E-1	3.734733582E-1	9.990674286E0	1.000588495E1
3.666475417E0	1.422042847E-2	6.960525513E-2	9.682764587E0	9.683025207E0
3.676468417E0	-2.392025757E-1	-1.431024170E-1	9.439221039E0	9.443335745E0
3.686462417E0	-1.706451416E-1	1.694476318E-1	1.026086243E1	1.026368014E1
3.696455417E0	-1.216969299E-1	2.293231201E-1	1.012659164E1	1.012991893E1
3.706449417E0	3.852987671E-1	1.567240906E-1	9.724078674E0	9.732970957E0
3.716443417E0	1.414558411E-1	1.469943237E-1	1.018272491E1	1.018476822E1
3.726436417E0	-2.167492676E-1	1.431024170E-1	9.442663879E0	9.446235212E0
3.736430417E0	-7.099736023E-1	3.592529297E-2	9.692194977E0	9.718230117E0
3.746423417E0	-4.209246826E-1	4.462220764E-1	1.016775604E1	1.018624340E1
3.756417417E0	-8.592132568E-2	3.064128113E-1	9.871072998E0	9.876201366E0
3.766410417E0	2.152523804E-1	2.224374390E-1	9.755064240E0	9.759973889E0
3.776404417E0	-1.610650635E-1	2.995271301E-1	9.425898743E0	9.432031889E0
3.786398417E0	-1.755848694E-1	7.244934082E-2	1.027074188E1	1.027249813E1
3.796391417E0	-2.454895020E-1	7.095245361E-2	9.827663269E0	9.830984929E0
3.806385417E0	-1.196012878E-1	9.131011963E-2	9.897717590E0	9.898861324E0
3.816378417E0	-3.562591553E-2	2.900967407E-1	9.372759247E0	9.377315246E0
3.826372417E0	-1.814227295E-1	9.325607300E-2	1.054661819E1	1.054859072E1
3.836366417E0	-1.842668152E-1	2.664459229E-2	9.326804810E0	9.328662935E0
3.846359417E0	-2.529739380E-2	2.761756897E-1	9.781708832E0	9.785639511E0
3.856353417E0	4.879852295E-2	4.076023865E-1	1.032552795E1	1.033368514E1
3.866346417E0	-7.080276489E-2	2.552192688E-1	9.570198669E0	9.573862986E0
3.876340417E0	-3.749702454E-1	-1.661544800E-2	9.864037628E0	9.871176074E0
3.886334417E0	-5.339396667E-1	1.812730408E-1	9.106013947E0	9.123455567E0
3.896327417E0	-9.011260986E-2	4.474195862E-1	1.049168243E1	1.050160487E1
3.906321417E0	1.618135071E-1	2.336640930E-1	1.018032990E1	1.018429670E1
3.916314417E0	1.317260742E-1	2.279759216E-1	9.522897034E0	9.526536238E0
3.926308417E0	-3.647914124E-1	-1.297801208E-1	9.336983643E0	9.345008250E0
3.936302417E0	-5.486091614E-1	-1.781295776E-1	1.040890457E1	1.042487393E1
3.946295417E0	-2.844085693E-1	3.212319946E-1	9.737999725E0	9.747446685E0
3.956289417E0	-1.196012878E-1	5.893244934E-1	9.914033661E0	9.932254087E0
3.966282417E0	2.240840149E-1	3.604504395E-1	9.700876923E0	9.710157117E0
3.976276417E0	3.519181824E-1	5.089416504E-2	9.677525482E0	9.684055766E0
3.986270417E0	7.364685059E-2	-6.017486572E-2	1.074884766E1	1.074926838E1
3.996263417E0	-1.490899658E-1	1.993853760E-1	9.300160217E0	9.303491947E0
4.006257417E0	-3.373983765E-1	3.698808289E-1	9.847871246E0	9.860589109E0
4.016250417E0	-5.819897461E-1	5.029541016E-2	9.900711365E0	9.917929583E0
4.026244417E0	-6.462062073E-1	1.706451416E-2	9.904453583E0	9.925526406E0
4.036238417E0	-4.556524658E-1	2.862048340E-1	8.926537170E0	8.942739973E0
4.046231417E0	-3.367996216E-2	3.824546814E-1	1.065005310E1	1.065697128E1
4.056225417E0	6.092330933E-1	3.315605164E-1	1.033795212E1	1.036119449E1
4.066218417E0	4.400848389E-1	-6.077362061E-2	9.530680847E0	9.541029583E0
4.076212417E0	1.199006653E-1	-2.305206299E-1	9.652377777E0	9.655874517E0
4.086205417E0	-4.475692749E-1	2.221380615E-1	9.943672028E0	9.956218005E0
4.096199417E0	-3.158432007E-1	6.724017334E-1	1.014709900E1	1.017425669E1
4.106193417E0	-5.035528564E-1	4.375401306E-1	9.863289185E0	9.885822191E0
4.116186417E0	-4.308041382E-1	-1.236428833E-1	9.288783875E0	9.299590617E0
4.126180417E0	-4.406835938E-1	-4.760101318E-2	9.455836487E0	9.466219496E0
4.136173417E0	-2.165995789E-1	8.637039185E-2	1.105526047E1	1.105771944E1
4.146167417E0	1.621128845E-1	1.471440125E-1	9.622140656E0	9.624631044E0
4.156161417E0	4.887336731E-1	5.254074097E-1	8.885073395E0	8.914002624E0
4.166154417E0	1.294807434E-1	3.001258850E-1	1.088491470E1	1.088982134E1
4.176148417E0	-1.330732727E-1	1.487905884E-1	9.610464935E0	9.612537823E0
4.186141417E0	-4.300556946E-1	5.807922363E-2	9.593550110E0	9.603360079E0
4.196135417E0	-5.050497437E-1	9.385482788E-2	9.750423889E0	9.763946435E0
4.206129417E0	-3.113525391E-1	3.309617615E-1	9.914183350E0	9.924591054E0
4.216122417E0	-1.930984497E-1	3.427871704E-2	9.662706299E0	9.664696325E0
4.226116417E0	-1.275347900E-1	1.329235840E-1	1.045905029E1	1.046067239E1
4.236109417E0	8.996292114E-2	2.978805542E-1	9.117090912E0	9.122399511E0
4.246103417E0	2.192939758E-1	2.038760376E-1	9.987081757E0	9.991569311E0
4.256097417E0	-2.589614868E-2	1.992356873E-1	1.074645264E1	1.074833056E1
4.266090417E0	-1.053808594E-1	2.300715637E-1	9.230405273E0	9.233873486E0
4.276084417E0	-5.426216125E-1	1.657054138E-1	9.231453094E0	9.248871430E0
4.286077417E0	-3.365002441E-1	2.749781799E-1	1.028945297E1	1.029862553E1
4.296071417E0	-4.111949158E-1	4.079017639E-1	1.038345749E1	1.039959877E1
4.306064417E0	2.110610962E-2	-1.625619507E-1	9.154513092E0	9.155980658E0
4.316058417E0	-7.858657837E-2	-5.748046875E-2	9.670041046E0	9.670531200E0
4.326052417E0	-1.242416382E-2	-4.700225830E-2	1.022583527E1	1.022595083E1
4.336045417E0	-1.240919495E-1	2.303709412E-1	1.037013519E1	1.037343595E1
4.346039417E0	-1.044827271E-1	5.186714172E-1	8.997040558E0	9.012584284E0
4.356032417E0	5.987548828E-4	5.022056580E-1	1.008153534E1	1.009403614E1
4.366026417E0	1.945953369E-3	6.111790466E-1	9.955347748E0	9.974091056E0
4.376020417E0	-9.639953613E-2	4.939727783E-2	1.019170624E1	1.019228183E1
4.386013417E0	-6.002517700E-2	-2.282752991E-1	9.326804810E0	9.329791026E0
4.396007417E0	-4.677772522E-1	-1.043330383E-1	1.024649231E1	1.025769495E1
4.406000417E0	-2.788700867E-1	1.743873596E-1	9.292376404E0	9.298195454E0
4.415994417E0	-5.990542603E-1	1.496887207E-1	1.069286407E1	1.071067761E1
4.425988417E0	-1.094224548E-1	3.860472107E-1	8.864416351E0	8.873493279E0
4.435981417E0	2.412982178E-1	5.180726624E-1	1.043989014E1	1.045552152E1
4.445975417E0	1.342707825E-1	2.350112915E-2	1.016760635E1	1.016852005E1
4.455968417E0	-6.137237549E-2	2.829116821E-2	9.801467743E0	9.801700713E0
4.465962417E0	-1.567240906E-1	3.035687256E-1	8.990304565E0	8.996793462E0
4.475955417E0	-1.936972046E-1	-1.287322998E-2	1.071726334E1	1.071902131E1
4.485949417E0	-2.544708252E-2	1.359173584E-1	1.007659561E1	1.007754435E1
4.495943417E0	-3.523672485E-1	5.334906006E-1	9.094188538E0	9.116635347E0
4.505936417E0	-2.987786865E-1	1.311273193E-1	9.693691864E0	9.699181668E0
4.515930417E0	-1.724414062E-1	2.020797729E-1	9.998907166E0	1.000243554E1
4.525923417E0	1.038839722E-1	9.011260986E-2	1.042866348E1	1.042957018E1
4.535917417E0	-1.513352966E-1	1.207987976E-1	9.378896484E0	9.380895159E0
4.545911417E0	-4.471202087E-1	2.775228882E-1	9.474846954E0	9.489449944E0
4.555904417E0	-3.324586487E-1	2.406994629E-1	1.024724075E1	1.025545748E1
4.565898417E0	-1.953437805E-1	1.757345581E-1	9.914632416E0	9.918113619E0
4.575891417E0	1.381626892E-1	2.642005920E-1	9.488468628E0	9.493151625E0
4.585885042E0	1.437011719E-1	1.863624573E-1	1.000803818E1	1.001080462E1
4.595879042E0	1.781295776E-1	1.164578247E-1	1.045680496E1	1.045897044E1
4.605872042E0	-1.098715210E-1	-7.948471069E-2	9.580527191E0	9.581486880E0
4.615866042E0	-4.077520752E-1	2.165995789E-1	9.486822052E0	9.498050841E0
4.625859042E0	-4.766088867E-1	5.743556213E-1	9.816885681E0	9.845216345E0
4.635853042E0	-2.356100464E-1	3.623963928E-1	1.045665527E1	1.046558564E1
4.645847042E0	-1.772314453E-1	-7.274871826E-2	9.930499420E0	9.932347260E0
4.655840042E0	-2.168989563E-1	-1.058299255E-1	8.705746307E0	8.709090877E0
4.665834042E0	-2.294728088E-1	2.589614868E-1	1.001133133E1	1.001730871E1
4.675827042E0	7.155120850E-2	4.269122314E-1	1.109926895E1	1.110770655E1
4.685821042E0	2.552192688E-1	6.556365967E-2	9.707313538E0	9.710889330E0
4.695814042E0	2.240840149E-1	3.802093506E-2	8.709488525E0	8.712453708E0
4.705808042E0	-2.041754150E-1	1.676513672E-1	1.037732025E1	1.038068255E1
4.715802042E0	-3.784130859E-1	2.441423035E-1	1.030921188E1	1.031904315E1
4.725795042E0	-5.818400574E-1	3.411405945E-1	9.677974548E0	9.701448661E0
4.735789042E0	-1.942959595E-1	2.727328491E-1	9.114845581E0	9.120994688E0
4.745782042E0	-2.246827698E-1	1.270857239E-1	1.048449738E1	1.048767459E1
4.755776042E0	-7.185058594E-2	-2.395019531E-3	9.855205994E0	9.855468199E0
4.765770042E0	-1.354682922E-1	1.392105103E-1	9.832004242E0	9.833922851E0
4.775763042E0	7.065307617E-2	1.824705505E-1	9.716893616E0	9.718863560E0
4.785757042E0	1.519340515E-1	3.258723450E-1	9.922715607E0	9.929227651E0
4.795750042E0	5.912704468E-2	1.115180969E-1	1.035845947E1	1.035922849E1
4.805744042E0	-3.956272888E-1	9.160949707E-2	9.624236298E0	9.632800089E0
4.815737042E0	-5.222639465E-1	2.941383362E-1	9.250463562E0	9.269862626E0
4.825731042E0	-2.923420715E-1	4.523593140E-1	9.912387085E0	9.927009145E0
4.835725042E0	1.181044006E-1	2.716850281E-1	1.097188385E1	1.097588250E1
4.845718042E0	4.358935547E-1	-1.848655701E-1	8.962312775E0	8.974810791E0
4.855712042E0	-1.131646729E-1	6.137237549E-2	9.762698364E0	9.763547110E0
4.865705042E0	-5.562432861E-1	3.007246399E-1	1.014575180E1	1.016543760E1
4.875699042E0	-5.005590820E-1	4.819976807E-1	9.559870148E0	9.585092509E0
4.885693042E0	-1.811233521E-1	1.184037781E-1	1.020158569E1	1.020388043E1
4.895686042E0	-1.142124939E-1	9.969268799E-2	9.157357178E0	9.158611991E0
4.905680042E0	5.029541016E-2	1.004411316E-1	9.973310394E0	9.973942965E0
4.915673042E0	-4.076023865E-1	-6.032455444E-2	1.037043457E1	1.037861705E1
4.925667042E0	1.095721436E-1	1.374142456E-1	9.830507355E0	9.832078294E0
4.935661042E0	9.235794067E-2	3.893403625E-1	9.150172119E0	9.158917279E0
4.945654042E0	1.130149841E-1	5.550457764E-1	1.107726471E1	1.109173754E1
4.955648042E0	-3.381468201E-1	3.291654968E-1	9.082512817E0	9.094764003E0
4.965641042E0	-3.189866638E-1	6.376739502E-2	9.642947388E0	9.648432676E0
4.975635042E0	-2.989283752E-1	-1.196012878E-1	1.003602997E1	1.004119316E1
4.985628042E0	4.266128540E-2	2.728825378E-1	1.031310379E1	1.031680157E1
4.995622042E0	-2.514770508E-2	-1.721420288E-2	9.845176849E0	9.845224016E0
5.005616042E0	-2.326162720E-1	2.859054565E-2	9.219028931E0	9.222007492E0
5.015609042E0	-2.640509033E-1	3.194357300E-1	9.946516113E0	9.955146652E0
5.025603042E0	-1.974394226E-1	4.706213379E-1	9.968370667E0	9.981426777E0
5.035596042E0	-1.169068909E-1	2.757266235E-1	1.071486832E1	1.071905292E1
5.045590042E0	-4.460723877E-2	1.848655701E-1	8.378676453E0	8.380834337E0
5.055584042E0	-1.026864624E-1	-7.050338745E-2	1.024754013E1	1.024829713E1
5.065577042E0	-7.738906860E-2	1.172062683E-1	1.038959473E1	1.039054402E1
5.075571042E0	-7.634124756E-3	4.302053833E-1	9.821975098E0	9.831395108E0
5.085564042E0	-8.921447754E-2	4.575984192E-1	9.360933838E0	9.372536362E0
5.095558042E0	-3.677851868E-1	1.029858398E-1	1.002644989E1	1.003372161E1
5.105552042E0	-4.016148376E-1	-3.330574036E-1	9.908495178E0	9.922222453E0
5.115545042E0	-5.269042969E-1	1.505868530E-1	9.380243683E0	9.396237337E0
5.125539042E0	2.215393066E-2	2.294728088E-1	1.044378204E1	1.044632624E1
5.135532042E0	2.297721863E-1	4.164340210E-1	9.531578979E0	9.543438080E0
5.145526042E0	6.188131714E-1	3.616479492E-1	1.003962250E1	1.006517456E1
5.155519042E0	-4.610412598E-2	2.055226135E-1	9.728269958E0	9.730549908E0
5.165513042E0	-4.174818420E-1	2.201921082E-1	1.020472916E1	1.021563864E1
5.175507042E0	-6.216572571E-1	3.330574036E-1	9.004824371E0	9.032399844E0
5.185500042E0	-4.251159668E-1	2.165995789E-1	1.067579956E1	1.068645569E1
5.195494042E0	-3.761677551E-1	-4.858895874E-1	9.558672638E0	9.578403493E0
5.205487042E0	-2.676434326E-1	-2.185455322E-2	8.837023315E0	8.841102403E0
5.215481042E0	-4.610412598E-2	6.170169067E-1	1.078567108E1	1.080340391E1
5.225475042E0	4.173321533E-1	4.635859680E-1	1.043974045E1	1.045835832E1
5.235468042E0	5.399272156E-1	-1.062789917E-2	9.421857147E0	9.437320936E0
5.245462042E0	-9.445358276E-2	2.318678284E-1	9.235644379E0	9.239037356E0
5.255455042E0	-5.257067871E-1	2.977308655E-1	1.050560349E1	1.052296136E1
5.265449042E0	-6.174659729E-1	1.791773987E-1	9.775571594E0	9.796691725E0
5.275442042E0	-2.203417969E-1	2.939886475E-1	9.754764862E0	9.761681072E0
5.285436042E0	-1.672023010E-1	-2.709365845E-2	9.470805359E0	9.472319928E0
5.295430042E0	-1.987866211E-1	4.206253052E-2	1.011042526E1	1.011246678E1
5.305423042E0	-2.421963501E-1	3.697311401E-2	1.011177246E1	1.011474015E1
5.315417042E0	1.299298096E-1	2.597099304E-1	9.833650818E0	9.837937762E0
5.325410042E0	3.793112183E-1	3.791615295E-1	9.660011902E0	9.674888651E0
5.335404042E0	2.619552612E-2	4.046086121E-1	1.027343628E1	1.028143411E1
5.345398042E0	-4.466711426E-1	2.763253784E-1	9.732910309E0	9.747072068E0
5.355391042E0	-4.149371338E-1	9.011260986E-2	9.530531158E0	9.539985182E0
5.365385042E0	-4.068539429E-1	-1.769320679E-1	9.961484985E0	9.971359897E0
5.375378042E0	-1.028361511E-1	2.299218750E-1	1.023302032E1	1.023611959E1
5.385372042E0	-1.496887207E-3	2.803669739E-1	9.132808228E0	9.137110813E0
5.395365042E0	-4.849914551E-2	-4.715194702E-2	1.049168243E1	1.049190048E1
5.405359042E0	-3.592529297E-3	2.763253784E-1	9.364676056E0	9.368752652E0
5.415353042E0	4.730163574E-2	4.453239441E-1	1.004516098E1	1.005513849E1
5.425346042E0	-1.604663086E-1	4.122427368E-1	1.036833893E1	1.037777171E1
5.435340042E0	-2.055226135E-1	-4.340972900E-2	9.075926514E0	9.078357012E0
5.445333042E0	-2.354603577E-1	3.098556519E-2	9.757459259E0	9.760349014E0
5.455327042E0	-4.323010254E-1	2.872526550E-1	1.035830978E1	1.037130560E1
5.465321042E0	-9.430389404E-3	1.441502380E-1	9.847422180E0	9.848481701E0
5.475314042E0	-1.618135071E-1	3.453318787E-1	9.666897583E0	9.674417119E0
5.485308042E0	-8.083190918E-2	1.311273193E-1	9.586514740E0	9.587752241E0
5.495301042E0	-8.891510010E-2	-9.041198730E-2	1.030771500E1	1.030849498E1
5.505295042E0	-3.384461975E-1	-4.864883423E-2	9.672436066E0	9.678477772E0
5.515289042E0	-1.899549866E-1	4.263134766E-1	9.791588287E0	9.802705099E0
5.525282042E0	8.083190918E-3	5.171745300E-1	9.583820343E0	9.597767824E0
5.535276042E0	1.796264648E-2	2.478845215E-1	1.051503387E1	1.051797066E1
5.545269042E0	-5.388793945E-3	2.314187622E-1	9.245523834E0	9.248421198E0
5.555263042E0	-2.692900085E-1	1.404080200E-1	1.000055374E1	1.000516400E1
5.565256042E0	-2.128573608E-1	4.340972900E-3	9.832752686E0	9.835057319E0
5.575250042E0	-3.948788452E-1	-1.691482544E-2	9.901609497E0	9.909494742E0
5.585244042E0	-1.359173584E-1	7.005432129E-2	9.709259491E0	9.710463480E0
5.595236917E0	-2.176473999E-1	1.941462708E-1	9.398056641E0	9.402581124E0
5.605230917E0	2.415975952E-1	5.875282288E-1	1.063658112E1	1.065553455E1
5.615223917E0	4.595443726E-2	1.534309387E-1	9.804910583E0	9.806218660E0
5.625217917E0	-1.675016785E-1	2.261796570E-1	9.638606415E0	9.642714746E0
5.635211917E0	-4.881349182E-1	2.908451843E-1	9.099577332E0	9.117300819E0
5.645204917E0	-5.535488892E-1	3.847000122E-2	1.087563400E1	1.088978013E1
5.655198917E0	-4.849914551E-2	4.999603271E-2	9.396859131E0	9.397117286E0
5.665191917E0	1.089733887E-1	1.954934692E-1	1.041264679E1	1.041505190E1
5.675185917E0	3.478765869E-1	3.861968994E-1	9.108558655E0	9.123376948E0
5.685178917E0	-2.210902405E-1	-6.691085815E-2	1.038675064E1	1.038931888E1
5.695172917E0	-3.623963928E-1	5.114863586E-1	9.570647736E0	9.591154650E0
5.705166917E0	-3.870950317E-1	1.445993042E-1	9.830657043E0	9.839337855E0
5.715159917E0	-1.046324158E-1	-1.616638184E-2	1.020862106E1	1.020917006E1
5.725153917E0	-3.466790771E-1	1.516346741E-1	9.313632202E0	9.321315586E0
5.735146917E0	-3.832031250E-2	4.076023865E-1	1.004950195E1	1.005783762E1
5.745140917E0	-5.284011841E-2	-1.017883301E-1	9.856702881E0	9.857370066E0
5.755134917E0	4.409829712E-1	2.906954956E-1	1.020892044E1	1.022257435E1
5.765127917E0	-8.696914673E-2	4.649331665E-1	9.838440857E0	9.849804312E0
5.775121917E0	-3.270698547E-1	7.080276489E-2	9.664203186E0	9.669995395E0
5.785114917E0	-4.896318054E-1	-9.265731812E-2	9.350006561E0	9.363276530E0
5.795108917E0	-3.755690002E-1	5.733078003E-1	1.034319122E1	1.036587375E1
5.805101917E0	-1.983375549E-1	3.680845642E-1	9.885443115E0	9.894281662E0
5.815095917E0	-4.041595459E-3	-9.280700684E-2	9.536967773E0	9.537420185E0
5.825089917E0	6.496490479E-2	-1.187031555E-1	9.987979889E0	9.988896493E0
5.835082917E0	-1.076261902E-1	2.222877502E-1	9.771829376E0	9.774949851E0
5.845076917E0	-6.092330933E-2	1.510359192E-1	1.002345612E1	1.002477910E1
5.855069917E0	-1.802252197E-1	4.093986511E-1	9.920170898E0	9.930250704E0
5.865063917E0	-5.673202515E-2	3.960763550E-1	1.001627106E1	1.002425962E1
5.875057917E0	-1.199006653E-1	3.996688843E-2	9.333989868E0	9.334845493E0
5.885050917E0	-3.930825806E-1	1.242416382E-2	9.971963196E0	9.979715339E0
5.895044917E0	-4.134402466E-1	4.177812195E-1	9.836195526E0	9.853741239E0
5.905037917E0	-1.124162292E-1	2.597099304E-1	9.785600739E0	9.789691950E0
5.915031917E0	1.097218323E-1	7.664062500E-2	1.020323227E1	1.020411003E1
5.925024917E0	1.110690308E-1	1.486408997E-1	9.485175476E0	9.486990263E0
5.935018917E0	-1.242416382E-2	3.891906738E-2	9.809101868E0	9.809186944E0
5.945012917E0	-4.201762390E-1	1.333726501E-1	1.032403107E1	1.033343862E1
5.955005917E0	-1.555265808E-1	3.638932800E-1	9.335187378E0	9.343571599E0
5.964999917E0	-2.791694641E-1	4.014651489E-1	9.955647125E0	9.967648646E0
5.974992917E0	-8.247848511E-2	-3.397933960E-2	1.010338989E1	1.010378368E1
5.984986917E0	-2.278262329E-1	-3.772155762E-2	9.562115479E0	9.564903561E0
5.994980917E0	-2.484832764E-1	4.001179504E-1	9.953102417E0	9.964240364E0
6.004973917E0	4.355941772E-2	3.640429688E-1	9.594448242E0	9.601451025E0
6.014967917E0	2.818638611E-1	6.915618896E-2	1.048674271E1	1.049075795E1
6.024960917E0	5.987548828E-4	-2.275268555E-2	9.868228912E0	9.868255160E0
6.034954917E0	-3.873944092E-1	1.913021851E-1	8.846902771E0	8.857446562E0
6.044947917E0	-6.882687378E-1	3.739224243E-1	1.034528687E1	1.037489721E1
6.054941917E0	-2.794688416E-1	2.186952209E-1	9.831854553E0	9.838256674E0
6.064935917E0	3.546125793E-1	2.607577515E-1	1.041953247E1	1.042882551E1
6.074928917E0	2.168989563E-1	1.710942078E-1	9.185648346E0	9.189801626E0
6.084922917E0	-2.115101624E-1	-1.282832336E-1	1.017718643E1	1.018019238E1
6.094915917E0	-6.183641052E-1	1.017883301E-1	9.598190460E0	9.618627508E0
6.104909917E0	-1.880090332E-1	4.971162415E-1	9.969119110E0	9.983276405E0
6.114902917E0	-2.600093079E-1	3.112028503E-1	1.019455032E1	1.020261282E1
6.124896917E0	2.320175171E-2	2.242337036E-1	9.264534302E0	9.267276563E0
6.134890917E0	-7.454498291E-2	2.239343262E-1	9.483528900E0	9.486465303E0
6.144883917E0	-1.149609375E-1	1.646575928E-3	1.121378082E1	1.121437020E1
6.154877917E0	1.157093811E-1	-1.056802368E-1	9.538015594E0	9.539302829E0
6.164870917E0	8.083190918E-3	3.579057312E-1	8.587342529E0	8.594801543E0
6.174864917E0	-3.149450684E-1	3.439846802E-1	1.149205215E1	1.150151201E1
6.184858917E0	-4.005670166E-1	1.317260742E-2	8.957522736E0	8.966484317E0
6.194851917E0	-3.893403625E-1	1.207987976E-1	9.460177460E0	9.468956428E0
6.204845917E0	-2.273771667E-1	5.385800171E-1	1.031370255E1	1.033025793E1
6.214838917E0	2.324665833E-1	1.514849854E-1	1.005429199E1	1.005811990E1
6.224832917E0	1.681004333E-1	-1.242416382E-1	9.726922760E0	9.729168521E0
6.234825917E0	-1.442999268E-1	1.339714050E-1	9.573791199E0	9.575815825E0
6.244819917E0	-2.707868958E-1	4.179309082E-1	9.935439148E0	9.947911482E0
6.254813917E0	-4.303550720E-1	4.737648010E-1	9.965227203E0	9.985760451E0
6.264806917E0	-1.267863464E-1	4.541555786E-1	1.022029678E1	1.023116799E1
6.274800917E0	-2.372566223E-1	-1.175056458E-1	8.949888611E0	8.953803908E0
6.284793917E0	-1.498384094E-1	-4.950205994E-1	9.848470001E0	9.862041285E0
6.294787917E0	-2.212399292E-1	1.187031555E-1	1.068313431E1	1.068608423E1
6.304781917E0	1.630110168E-1	4.170327759E-1	1.012075378E1	1.013065378E1
6.314774917E0	2.079176331E-1	4.763095093E-1	8.732241211E0	8.747693242E0
6.324768917E0	3.053649902E-2	2.951861572E-1	1.059586578E1	1.060002071E1
6.334761917E0	-4.568499756E-1	4.195774841E-1	1.004276596E1	1.006190366E1
